RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4106,15884564,Brown,815,unknown,Female,67,6.0,185593.43462948306,2,1,1,193670.98114721105,0
4107,15221299,Muller,340,unknown,other,32,3.0,67540.67547150794,1,99,0,129701.59264942311,0
4108,15827989,Brown,528,Spain,Female,27,9.0,226679.2588025571,4,99,1,13314.254567848398,0
4109,15965097,Williams,646,France,other,65,8.0,245505.37776114463,1,0,0,108732.95093232326,0
4110,15621935,Brown,322,unknown,Female,21,2.0,201519.50875039885,1,99,1,36880.661498021786,1
4111,15828442,Kim,815,France,Female,49,10.0,245262.9829229093,4,99,1,195228.4529670511,1
4112,15082778,Jones,725,unknown,other,65,6.0,140365.80832637797,2,0,1,163278.80751002266,1
4113,15269613,Garcia,367,unknown,Male,38,0.0,142283.74440342127,4,99,1,39658.921692964934,1
4114,15616658,Lee,812,unknown,Male,43,5.0,10067.018731712607,3,1,1,77317.39044116708,1
4115,15863566,Kim,550,Germany,Male,24,6.0,124887.04013120019,1,99,0,95392.60966914849,0
4116,15337213,Jones,448,unknown,other,57,0.0,9532.616809855412,3,1,1,164821.71372944594,1
4117,15795622,Muller,489,Germany,Male,29,4.0,86687.31260477565,1,1,0,156490.20297847845,0
4118,15885298,Brown,358,Spain,other,18,4.0,248978.6346788016,2,99,1,82919.87496061283,0
4119,15209036,Garcia,526,Spain,Female,64,8.0,46999.52080513967,1,1,0,145292.14124879814,0
4120,15671275,Brown,427,Germany,Female,61,7.0,99522.21774973297,2,99,1,172588.5426080691,0
4121,15627109,Lee,377,unknown,other,55,5.0,226767.58163062794,4,0,0,29847.989797932423,0
4122,15658766,Lee,354,France,Female,38,3.0,,2,1,1,66782.18159674681,1
4123,15966610,Kim,503,Spain,other,18,7.0,231522.24523508706,3,99,0,90867.35401113406,0
4124,15403548,Garcia,378,Spain,Male,47,9.0,162356.79601427217,3,1,0,19062.938300124406,1
4125,15124733,Kim,556,unknown,Female,19,5.0,318.2087291851303,3,0,1,114444.21496645048,0
4126,15648838,Jones,440,France,Female,41,7.0,104060.75917677417,3,99,1,196134.3834335661,0
4127,15492808,Williams,530,France,Female,22,2.0,42532.50484026012,1,1,1,61781.01336414194,0
4128,15326361,,796,Germany,Male,30,4.0,84335.88237219436,4,0,1,47428.27205326086,1
4129,15744670,Garcia,818,France,other,34,6.0,144096.9484540311,3,99,0,42991.83732175825,0
4130,15411083,Garcia,358,Germany,other,57,2.0,118933.60730318751,3,99,0,70634.4084512135,0
4131,15051551,Williams,657,France,Male,39,6.0,151632.23745382437,1,1,0,168896.0569163439,1
4132,15900458,Kim,837,unknown,other,56,10.0,107002.47539393936,2,1,1,127530.89460367592,0
4133,15451378,Lee,589,unknown,Female,29,0.0,37641.92998639215,1,1,1,23518.871957302894,0
4134,15406385,Smith,834,unknown,other,59,0.0,162197.62251808104,1,0,1,77616.82471604244,1
4135,15624002,Brown,340,Germany,other,58,4.0,174631.8534199488,1,0,1,189675.69137669553,0
4136,15404078,Jones,308,unknown,Male,50,7.0,54507.13307444455,4,0,0,54723.94228666523,1
4137,15070369,Williams,373,Spain,other,66,7.0,191433.4556537101,2,0,0,152624.42401401917,0
4138,15100156,Muller,696,Germany,Female,22,8.0,115321.79909055866,4,1,1,176295.46993845134,1
4139,15681390,Williams,310,unknown,other,44,8.0,205426.59343364078,1,1,0,84089.83127096287,0
4140,15696214,,338,Spain,Female,23,9.0,23533.21358814618,2,0,1,197119.40328244842,0
4141,15331527,Smith,401,unknown,Female,35,0.0,162683.21940234676,3,1,1,82336.8835678855,1
4142,15890342,Jones,563,France,Male,45,2.0,,3,0,0,187086.92628752973,1
4143,15285839,Kim,485,France,Male,42,9.0,43946.653994261644,1,1,0,72387.19519894326,1
4144,15914196,Lee,699,Spain,Female,55,1.0,246566.38553862492,4,99,1,32030.489739177927,1
4145,15467976,Williams,430,Germany,Male,40,6.0,182840.0155053103,2,99,0,14958.320120340506,0
4146,15574368,Williams,319,France,other,44,0.0,146848.70910045624,3,0,1,136347.3777317058,0
4147,15052238,Kim,654,Germany,Female,69,1.0,6102.994722957165,3,0,1,117182.51131696373,0
4148,15073506,Smith,611,Spain,Female,57,0.0,72319.03628354959,4,1,0,21911.41709703635,1
4149,15132322,Muller,805,France,other,37,1.0,199966.18464556496,4,1,1,154022.28925498514,0
4150,15761457,Jones,616,unknown,other,34,0.0,178984.31243027473,4,1,1,173744.16202881283,0
4151,15474594,Muller,832,unknown,other,23,2.0,157323.97958171723,2,0,1,119597.69336969446,0
4152,15314109,Muller,686,France,other,69,0.0,201197.02956283238,2,0,1,132494.09212771934,1
4153,15009292,Lee,781,Germany,Male,36,7.0,127300.94947537257,3,99,0,82610.29307617861,0
4154,15741237,Muller,352,unknown,other,25,1.0,213919.79147488985,1,99,1,10672.438617844397,1
4155,15799100,Garcia,706,France,other,67,6.0,58371.65926822107,1,0,1,28092.58648900697,1
4156,15734844,Muller,503,France,Male,37,4.0,25241.77789614877,1,1,1,92691.07456798977,0
4157,15106090,Jones,842,unknown,other,64,7.0,,1,1,0,142215.27629503672,1
4158,15237940,Garcia,789,unknown,other,31,3.0,112334.08346616241,3,0,1,73484.76353655408,0
4159,15530855,Williams,404,France,Male,28,5.0,95917.95012474782,2,0,0,134004.079891047,0
4160,15753960,Smith,620,unknown,Female,63,1.0,209667.24943623287,2,0,0,122042.8599428581,0
4161,15717050,Lee,678,Spain,other,47,5.0,42170.10732802535,3,1,0,96923.9432662271,1
4162,15980587,Williams,622,Germany,other,23,4.0,90666.19194073697,2,0,0,26179.57973791534,1
4163,15586381,Jones,803,France,other,18,9.0,34853.12856847771,1,99,0,23940.045087018087,1
4164,15277720,Jones,377,France,Female,32,10.0,85793.49409996615,1,99,1,84835.07262718772,1
4165,15419306,Muller,490,Spain,other,55,6.0,70126.30746890417,3,0,1,195501.55011807018,1
4166,15495781,Garcia,387,Germany,other,50,6.0,228251.2692877833,4,99,0,33708.71963735477,0
4167,15578964,Williams,637,Spain,Male,35,9.0,38034.98635757029,4,99,0,43550.56416086801,0
4168,15021599,Brown,582,Spain,Female,51,0.0,202561.68589304137,1,99,1,18955.12999862445,0
4169,15128171,Lee,372,Germany,Female,18,9.0,117615.43293983261,3,0,0,140434.1899507268,0
4170,15250663,Brown,303,Germany,Male,46,1.0,199570.3684572756,4,1,1,193992.36695589204,0
4171,15412996,Brown,717,unknown,Male,35,10.0,203325.4416056827,2,1,1,157129.34017245966,0
4172,15018277,Jones,557,France,Female,27,6.0,31359.663425900282,3,0,1,,0
4173,15311523,Muller,310,Spain,other,48,2.0,,4,1,1,189440.43848787036,1
4174,15229752,Williams,709,France,Female,48,1.0,202139.79146320446,3,99,1,147558.675823533,1
4175,15431225,Williams,818,Germany,other,69,9.0,123882.33736562214,2,0,0,186124.94927450165,0
4176,15764002,Brown,834,Spain,other,68,8.0,241093.73437345814,2,99,1,24435.987951661617,0
4177,15923294,Jones,696,France,other,41,8.0,158620.36849565842,3,0,0,181128.794842783,1
4178,15998662,Brown,419,Spain,Female,52,4.0,109527.14934114015,3,99,0,162639.841597423,0
4179,15762211,Garcia,680,Germany,other,32,2.0,230699.31566052855,2,0,0,162879.5796542129,0
4180,15498422,Kim,464,Germany,Female,43,7.0,136252.87253546467,4,0,0,29769.113000747708,1
4181,15101232,Williams,414,Spain,Male,52,7.0,19874.557757765648,3,99,0,93616.46376201003,0
4182,15406243,Brown,367,France,Female,27,10.0,175878.68301632945,1,99,1,167506.43159513708,0
4183,15614534,Brown,626,unknown,Female,57,8.0,210206.84697909758,3,0,1,53511.28730885282,1
4184,15315512,Williams,352,Spain,Female,36,8.0,35280.02505368447,1,1,0,141027.29814276524,0
4185,15719048,Lee,812,Germany,Female,26,3.0,178038.6345738827,1,99,0,175777.94610696702,1
4186,15769250,Williams,525,France,Female,22,0.0,176549.72417813222,3,99,0,127965.65107424227,0
4187,15543951,Muller,740,Germany,Female,40,4.0,58416.976345058574,2,1,1,71450.95850140149,0
4188,15095345,Williams,616,France,Male,26,1.0,31814.680235568558,1,0,0,51010.143413533726,1
4189,15029802,Garcia,521,Germany,Male,30,0.0,115237.41071115404,2,99,1,63242.23212094311,0
4190,15089978,Kim,303,Spain,other,55,0.0,62477.3717010841,2,99,0,179167.94284209923,0
4191,15976781,Garcia,413,France,Male,58,1.0,117543.37427783862,3,0,1,129258.31083406777,1
4192,15712595,Jones,772,Germany,Female,18,3.0,81352.76419963292,4,1,1,137574.4565322807,1
4193,15219558,Jones,715,Germany,Male,26,1.0,37141.58316537693,4,99,1,,1
4194,15646565,Williams,517,unknown,Female,48,3.0,74488.65839414684,2,1,1,168019.64745019985,0
4195,15737638,Kim,692,Germany,other,21,5.0,227971.86047272972,4,0,1,83340.74854070523,0
4196,15145437,Lee,603,Spain,other,18,3.0,28708.35911171154,4,99,0,122469.20166662885,1
4197,15622886,Smith,784,France,other,20,7.0,141023.39633089767,2,0,1,6542.785999404555,1
4198,15796405,Lee,700,France,Male,48,7.0,110585.80050935555,2,99,1,180019.11879696234,0
4199,15163700,Kim,747,Spain,other,41,3.0,185133.1937462981,3,99,1,70214.12215149685,1
4200,15895754,,752,Spain,Female,24,7.0,59597.696988041884,1,1,0,128066.69432415173,0
4201,15719156,Williams,449,Germany,Female,58,9.0,31644.330573675452,3,1,0,104538.73453790408,0
4202,15277404,Lee,784,Spain,Male,36,8.0,132884.10948386422,2,1,0,52330.74033856499,1
4203,15062331,Jones,729,Germany,Female,53,5.0,20944.30557204195,1,0,0,126913.65761908301,1
4204,15244214,Muller,411,Germany,Male,53,6.0,205098.95643629186,3,99,0,168185.50533863422,1
4205,15857945,Jones,821,Germany,Female,23,9.0,193326.00298355462,3,1,0,91454.88952790911,0
4206,15528844,Lee,593,Germany,Female,60,7.0,210397.5039178231,2,99,0,183336.42852435002,1
4207,15214130,Lee,378,Spain,other,41,4.0,24008.60287248473,2,0,1,74860.65498643366,1
4208,15867442,Smith,619,Germany,other,61,7.0,242665.54912008543,1,99,1,17915.789230575934,0
4209,15530814,Muller,317,Spain,Female,43,3.0,78443.60099214487,4,99,0,16979.589445664584,0
4210,15237407,Lee,662,Spain,other,54,2.0,49896.736564357925,2,1,1,26093.846367668328,0
4211,15668476,Garcia,841,unknown,Female,38,9.0,219745.59490665278,4,99,0,86460.04101122398,0
4212,15948233,Jones,751,France,Female,28,7.0,200017.74346156968,2,99,0,81542.83639491715,1
4213,15755012,Brown,571,France,Female,28,8.0,234184.27553220786,3,1,0,103413.72958095225,1
4214,15961714,Garcia,387,France,Female,69,1.0,1773.746095295765,3,99,1,56217.08801701287,0
4215,15096919,Brown,772,Spain,Male,26,5.0,243381.02569335102,3,99,0,161058.41728514578,0
4216,15594824,Garcia,362,France,other,69,7.0,33538.90693758067,2,0,0,145919.17003142674,1
4217,15654389,Lee,806,unknown,Female,48,4.0,245909.84666642424,2,0,0,139691.295395963,0
4218,15215982,Kim,750,France,Female,62,0.0,16745.36509081982,3,0,1,94106.11150657319,1
4219,15389949,Smith,839,Spain,other,24,3.0,9623.115935718826,4,1,0,77395.15825191319,0
4220,15966211,Jones,798,Spain,Female,63,7.0,249214.5066109089,4,99,0,3467.6565601581824,0
4221,15239576,Jones,656,France,Male,68,9.0,240231.98683992738,4,1,1,152136.19396182083,1
4222,15651221,Williams,373,Spain,Female,68,8.0,77849.23389414597,4,99,0,43950.08973983406,0
4223,15325651,Brown,439,Spain,Male,55,3.0,165121.9473351624,3,99,1,47289.17898745255,0
4224,15626288,Kim,593,France,other,43,4.0,236361.35882167224,4,1,0,84085.1262469108,1
4225,15107067,Lee,795,unknown,Female,23,8.0,159121.3842156055,3,99,0,176181.08984629615,1
4226,15378732,Garcia,505,Germany,other,63,5.0,94307.70836106717,3,99,0,66725.41981487413,0
4227,15397467,Kim,548,unknown,Male,66,0.0,74387.56018128083,3,99,0,182867.29002493128,1
4228,15875406,Muller,463,unknown,other,43,4.0,56931.69050052296,2,1,0,91477.73014682718,1
4229,15662881,Jones,688,Spain,other,30,5.0,2623.3178500553454,2,99,0,54695.89135907608,0
4230,15319836,Muller,332,unknown,Male,18,4.0,2479.4311502975124,1,0,0,97772.54114287841,1
4231,15228703,Lee,794,Germany,Female,67,9.0,73160.36938782639,4,0,1,92533.46668529711,1
4232,15310150,Brown,337,France,Female,34,4.0,35957.68629527172,1,1,1,136106.5459293415,1
4233,15812436,Garcia,533,Germany,Male,69,3.0,84703.06699084822,2,0,0,191547.8997076531,0
4234,15039124,Jones,538,France,Male,22,6.0,77527.42600946064,4,1,1,122891.92892837244,1
4235,15905361,Lee,434,Germany,Female,58,9.0,168406.92198995617,4,99,0,100040.11975277141,1
4236,15495298,Garcia,622,Spain,Male,27,10.0,,3,99,0,20399.095147759726,0
4237,15689077,Jones,835,France,other,57,5.0,87638.71929313704,1,0,1,8265.896329521507,1
4238,15570174,Lee,398,unknown,Female,28,2.0,23578.629314208643,1,99,0,121070.12081550197,0
4239,15644389,Muller,482,Germany,other,24,8.0,54243.141543192185,4,0,1,6957.533875105064,0
4240,15097968,Jones,748,Spain,Male,65,1.0,151552.68155418345,3,99,0,193995.8117099253,0
4241,15805792,Smith,730,Spain,other,69,3.0,102968.50507852947,2,1,0,79556.18969128876,1
4242,15954591,Jones,804,France,Male,29,8.0,19783.44217011633,1,0,1,102154.13539100299,1
4243,15777106,Muller,434,Germany,other,33,5.0,36233.20805165168,1,99,1,34088.99994089441,0
4244,15011549,Smith,409,France,Female,67,1.0,190915.44242269947,3,1,1,179718.8977875989,1
4245,15075939,Muller,826,Germany,Female,30,8.0,11314.563022263375,2,99,1,3452.985356302603,0
4246,15720218,Garcia,551,unknown,Female,36,10.0,8639.148714658797,4,99,1,102216.48704988144,0
4247,15745736,Muller,495,unknown,Male,57,3.0,59967.07252435273,1,99,1,69160.98546430543,1
4248,15227619,Smith,845,Spain,other,26,0.0,144768.35815088465,2,99,0,175672.72049353164,1
4249,15345546,Brown,802,Spain,Female,57,10.0,235229.2110695068,4,0,1,127428.98438128555,0
4250,15548895,Williams,814,France,Male,53,1.0,209252.3334466785,3,99,1,48448.24650426396,1
4251,15007905,Muller,725,Germany,Female,57,,124741.23149327445,3,0,0,53261.27519846211,0
4252,15758123,Muller,720,unknown,Female,28,3.0,237204.06761728282,4,1,1,193613.1494044519,1
4253,15413977,Jones,387,Spain,other,57,4.0,110934.6511533514,1,0,1,53970.29210669215,0
4254,15834981,Garcia,304,Germany,Female,58,2.0,206978.00079386975,4,1,1,4642.63706843881,1
4255,15603339,Kim,370,France,Female,25,1.0,95158.03195325416,1,0,1,12191.866337533229,0
4256,15621506,Williams,455,Germany,other,60,1.0,175192.49893540394,2,99,0,122570.97001619189,1
4257,15658808,Brown,543,Spain,Female,24,,150813.40420870806,3,99,0,190787.13282802654,1
4258,15896112,Garcia,511,unknown,Male,61,2.0,35457.977612261806,2,0,0,68768.73864542133,1
4259,15112771,Brown,356,Spain,Male,38,8.0,85877.24121823897,3,99,1,157396.38636206975,1
4260,15428897,Jones,660,Germany,other,69,6.0,107287.17091500851,1,1,0,60383.31808079764,1
4261,15279057,Kim,714,France,Male,51,7.0,66423.7174662857,4,1,1,158908.96761871333,1
4262,15812152,Muller,848,France,Male,40,10.0,,4,0,0,64976.51826890462,1
4263,15151503,Kim,787,Germany,Female,66,7.0,148349.61806634275,4,0,0,8945.315070152525,1
4264,15805573,Williams,819,Spain,Male,39,9.0,173692.7300921242,2,99,0,89574.30019923052,0
4265,15968030,Williams,470,France,Male,42,6.0,152996.00263934396,1,99,1,42197.84615929707,0
4266,15326532,Jones,728,Spain,other,66,0.0,92617.9200662138,4,1,1,134995.83053555648,0
4267,15995570,Garcia,398,unknown,Female,62,9.0,48214.08117645817,3,99,0,97791.2306741736,1
4268,15109583,Williams,566,unknown,Male,41,0.0,51731.952014044415,3,0,0,171445.0605912908,1
4269,15366769,Williams,522,unknown,Male,26,2.0,192265.44893164226,3,99,0,42251.09120294491,0
4270,15869097,Williams,460,France,Female,28,6.0,,4,99,1,161843.04946338,0
4271,15936533,Williams,684,unknown,Female,66,8.0,139812.2872970434,1,0,1,94923.94670970693,1
4272,15155820,Jones,697,Spain,Male,32,9.0,215130.1150717526,2,1,1,39356.204306465625,0
4273,15141258,Smith,731,France,Male,18,7.0,39179.64375127138,3,1,0,182298.56736511042,1
4274,15480753,Smith,567,unknown,Male,38,10.0,192600.97979510596,4,0,1,80069.20812905325,1
4275,15466893,Jones,390,Germany,Female,23,8.0,6388.849286105874,3,99,1,122015.9647998168,0
4276,15362789,Lee,520,Germany,Female,57,1.0,158364.39903413408,3,1,0,4196.760786741153,0
4277,15220951,Kim,565,France,other,48,10.0,48496.828254711574,4,99,1,197335.63317931583,1
4278,15829834,Lee,518,France,Female,31,3.0,105972.12301001816,4,99,0,18018.188908378106,1
4279,15687059,Williams,459,unknown,other,21,8.0,6278.08861106794,3,1,0,76717.51802003951,1
4280,15242853,Garcia,828,France,Female,24,10.0,102922.96060133622,2,99,0,31984.840606618527,0
4281,15350118,Lee,825,Germany,Male,56,3.0,161673.7103678444,2,1,1,178559.94762630737,0
4282,15167890,Williams,458,France,Male,25,2.0,143680.38727827693,1,99,1,28220.23449329823,0
4283,15825748,Brown,603,France,other,31,0.0,164491.01534005284,1,99,1,39701.29382553406,1
4284,15267856,Muller,421,Germany,other,26,8.0,2145.0828159092307,4,1,1,108744.11148590449,0
4285,15272907,Brown,619,Spain,Female,44,6.0,159696.96733602075,2,0,1,111194.03880727635,1
4286,15895170,Kim,467,Germany,Female,68,1.0,118173.5925702792,3,1,1,120477.02893698523,0
4287,15907702,Lee,331,Spain,other,41,3.0,131029.59974836753,4,99,0,137101.55496674014,0
4288,15649055,Muller,839,unknown,Female,39,6.0,234413.29656732688,1,1,1,196664.97398211548,0
4289,15448530,Garcia,739,France,Female,52,8.0,158959.01529218626,4,1,1,96682.66875188317,0
4290,15727804,Williams,843,France,Female,43,2.0,241019.98945454744,2,1,0,118002.9576471255,0
4291,15732162,Brown,688,unknown,other,66,10.0,175558.91230086292,1,1,0,169250.20498077365,1
4292,15606866,Brown,769,France,other,41,7.0,166961.62655181967,3,0,1,37797.54073024819,0
4293,15516259,Jones,525,France,other,66,7.0,157425.53291554181,2,0,1,171918.15272302067,1
4294,15086505,Smith,744,France,Female,58,0.0,91670.12863946408,2,99,1,100667.83246834476,1
4295,15170660,Jones,313,Germany,Male,48,4.0,202884.52088677077,3,99,0,155528.47453142068,0
4296,15029346,Williams,490,France,other,42,5.0,119273.61468960585,1,99,1,197427.76680614872,0
4297,15557892,Smith,655,unknown,other,65,0.0,53101.68690357153,3,0,0,156744.01441359697,1
4298,15159929,Williams,715,France,Female,37,1.0,79833.5934380018,3,99,0,129446.67892883669,0
4299,15257526,Jones,337,Germany,other,27,,104985.34324511298,2,99,0,172740.7603338096,1
4300,15223367,Williams,662,unknown,Male,22,5.0,83567.95358386335,2,99,0,97311.09703672137,0
4301,15628402,Kim,738,Germany,Male,58,3.0,152093.36206513707,4,0,0,91993.90830985448,0
4302,15466857,Jones,718,Germany,Female,29,10.0,226785.1891659068,1,0,0,122821.33533029984,1
4303,15562534,Kim,618,France,other,42,4.0,242508.3231570958,4,99,1,104381.91805385039,0
4304,15391592,Lee,724,France,other,37,3.0,40536.558098708636,3,1,0,113009.13942523707,1
4305,15018163,Muller,490,France,Male,44,0.0,102069.3506783219,4,0,0,128362.22788070429,0
4306,15681285,Garcia,332,unknown,other,44,0.0,227918.82770269224,4,1,1,186455.72176007795,0
4307,15081600,Garcia,745,Spain,Male,65,5.0,145047.64488322756,3,1,1,192753.10045536252,1
4308,15326853,Muller,773,France,Female,30,9.0,192473.2416475895,3,1,0,43173.325840306105,0
4309,15436101,Garcia,419,unknown,other,21,0.0,231960.29702003582,1,0,0,193006.66893578693,0
4310,15652297,Garcia,764,unknown,other,41,8.0,214103.85485847105,4,0,0,160097.27472783063,1
4311,15690947,Garcia,304,Spain,Female,22,6.0,177917.39360535395,3,0,1,170292.31919918008,0
4312,15676860,Williams,799,Spain,Female,20,9.0,45553.4272504484,2,99,0,119434.17741219961,1
4313,15143823,Williams,784,France,Male,51,10.0,21368.189477536533,1,99,1,33215.85897216552,0
4314,15170049,Lee,388,unknown,Male,44,9.0,121199.41647167155,3,0,1,132224.15644328456,1
4315,15797548,Muller,605,France,other,24,4.0,172586.81663336966,3,1,1,141792.67414284297,1
4316,15851503,Lee,533,Germany,Male,64,0.0,235180.01337075664,3,99,1,72287.14534246566,0
4317,15990748,Kim,454,Germany,Female,43,2.0,249643.89721101974,2,1,1,179562.94188721132,1
4318,15618883,Kim,628,unknown,Female,46,10.0,166095.11481059188,1,1,0,29315.185263751013,1
4319,15875173,Brown,414,Germany,other,40,7.0,220843.60876860737,2,1,1,56869.45894506819,1
4320,15163757,Williams,344,France,other,61,6.0,223681.40928342426,2,99,1,53553.17751311243,0
4321,15940542,Williams,837,unknown,other,37,7.0,13980.894782676578,4,1,1,131512.89152525814,0
4322,15489223,Smith,416,France,other,26,9.0,132342.5335073259,4,0,0,171690.9231970396,1
4323,15231436,Brown,693,unknown,Male,44,6.0,48236.70677504888,4,1,1,75215.42782766168,0
4324,15986240,Kim,400,unknown,other,54,2.0,182040.0816374857,1,1,1,74498.68279150769,1
4325,15794827,Smith,445,France,Female,53,7.0,33261.6201232738,4,99,0,70169.73275517744,0
4326,15928245,Lee,698,France,Male,20,0.0,183299.89988927083,2,1,1,27404.18233482546,1
